date,tmax,tmin
1981-12-20,47.0,29.0
1982-12-20,48.0,25.0
1983-12-20,39.0,22.0
1984-12-20,38.0,15.0
1985-12-20,32.0,16.0
1986-12-20,34.0,15.0
1987-12-20,48.0,23.0
1988-12-20,39.0,30.0
1989-12-20,34.0,24.0
1990-12-20,47.0,19.0
1991-12-20,33.0,22.0
1992-12-20,38.0,26.0
1993-12-20,40.0,18.0
1994-12-20,33.0,17.0
1995-12-20,46.0,22.0
1996-12-20,49.0,24.0
1997-12-20,38.0,25.0
1998-12-20,42.0,26.0
1999-12-20,27.0,15.0
2000-12-20,48.0,19.0
2001-12-20,33.0,20.0
2002-12-20,30.0,25.0
2003-12-20,45.0,23.0
2004-12-20,30.0,17.0
2005-12-20,32.0,22.0
2006-12-20,42.0,26.0
2007-12-20,47.0,24.0
2008-12-20,34.0,22.0
2009-12-20,38.0,25.0
2010-12-20,54.0,25.0
2011-12-20,40.0,20.0
2012-12-20,29.0,19.0
