date,tmax,tmin
1981-10-11,72.0,37.0
1982-10-11,76.0,57.0
1983-10-11,66.0,47.0
1984-10-11,63.0,54.0
1985-10-11,65.0,55.0
1986-10-11,69.0,43.0
1987-10-11,71.0,62.0
1988-10-11,69.0,58.0
1989-10-11,71.0,48.0
1990-10-11,72.0,52.0
1991-10-11,73.0,55.0
1992-10-11,63.0,48.0
1993-10-11,64.0,56.0
1994-10-11,65.0,57.0
1995-10-11,68.0,55.0
1996-10-11,71.0,52.0
1997-10-11,69.0,48.0
1998-10-11,70.0,61.0
1999-10-11,74.0,52.0
2000-10-11,65.0,49.0
2001-10-11,71.0,49.0
2002-10-11,69.0,49.0
2003-10-11,54.0,43.0
2004-10-11,71.0,60.0
2005-10-11,72.0,52.0
2006-10-11,67.0,51.0
2007-10-11,65.0,48.0
2008-10-11,72.0,44.0
2009-10-11,66.0,56.0
2010-10-11,69.0,56.0
2011-10-11,71.0,60.0
2012-10-11,71.0,45.0
