date,tmax,tmin
1981-03-18,72.0,43.0
1982-03-18,50.0,32.0
1983-03-18,60.0,28.0
1984-03-18,53.0,29.0
1985-03-18,57.0,32.0
1986-03-18,45.0,31.0
1987-03-18,55.0,33.0
1988-03-18,48.0,37.0
1989-03-18,52.0,39.0
1990-03-18,61.0,37.0
1991-03-18,64.0,37.0
1992-03-18,55.0,30.0
1993-03-18,52.0,31.0
1994-03-18,64.0,38.0
1995-03-18,54.0,33.0
1996-03-18,50.0,30.0
1997-03-18,50.0,44.0
1998-03-18,56.0,36.0
1999-03-18,51.0,36.0
2000-03-18,61.0,47.0
2001-03-18,69.0,41.0
2002-03-18,66.0,36.0
2003-03-18,56.0,33.0
2004-03-18,54.0,30.0
2005-03-18,52.0,32.0
2006-03-18,60.0,44.0
2007-03-18,48.0,33.0
2008-03-18,56.0,47.0
2009-03-18,85.0,47.0
2010-03-18,45.0,29.0
2011-03-18,59.0,42.0
2012-03-18,42.0,30.0
