date,tmax,tmin
1981-05-17,66.0,55.0
1982-05-17,82.0,62.0
1983-05-17,72.0,53.0
1984-05-17,80.0,56.0
1985-05-17,73.0,59.0
1986-05-17,76.0,59.0
1987-05-17,72.0,47.0
1988-05-17,92.0,62.0
1989-05-17,83.0,60.0
1990-05-17,69.0,57.0
1991-05-17,91.0,57.0
1992-05-17,81.0,56.0
1993-05-17,86.0,55.0
1994-05-17,88.0,51.0
1995-05-17,82.0,64.0
1996-05-17,82.0,61.0
1997-05-17,89.0,55.0
1998-05-17,84.0,52.0
1999-05-17,70.0,54.0
2000-05-17,80.0,60.0
2001-05-17,96.0,59.0
2002-05-17,83.0,56.0
2003-05-17,80.0,54.0
2004-05-17,80.0,51.0
2005-05-17,66.0,56.0
2006-05-17,83.0,69.0
2007-05-17,81.0,68.0
2008-05-17,72.0,58.0
2009-05-17,85.0,52.0
2010-05-17,68.0,57.0
2011-05-17,80.0,61.0
2012-05-17,85.0,60.0
