date,tmax,tmin
1981-01-21,29.0,13.0
1982-01-21,46.0,17.0
1983-01-21,35.0,17.0
1984-01-21,31.0,18.0
1985-01-21,38.0,21.0
1986-01-21,33.0,19.0
1987-01-21,35.0,21.0
1988-01-21,40.0,29.0
1989-01-21,46.0,22.0
1990-01-21,32.0,16.0
1991-01-21,37.0,26.0
1992-01-21,44.0,24.0
1993-01-21,35.0,13.0
1994-01-21,41.0,26.0
1995-01-21,41.0,20.0
1996-01-21,35.0,23.0
1997-01-21,31.0,18.0
1998-01-21,34.0,14.0
1999-01-21,42.0,13.0
2000-01-21,23.0,5.0
2001-01-21,24.0,20.0
2002-01-21,39.0,24.0
2003-01-21,33.0,20.0
2004-01-21,24.0,9.0
2005-01-21,37.0,18.0
2006-01-21,38.0,24.0
2007-01-21,43.0,23.0
2008-01-21,30.0,23.0
2009-01-21,37.0,24.0
2010-01-21,30.0,17.0
2011-01-21,35.0,14.0
2012-01-21,27.0,13.0
