date,tmax,tmin
1981-10-14,64.0,36.0
1982-10-14,67.0,58.0
1983-10-14,69.0,43.0
1984-10-14,72.0,45.0
1985-10-14,72.0,44.0
1986-10-14,68.0,52.0
1987-10-14,62.0,55.0
1988-10-14,73.0,42.0
1989-10-14,64.0,52.0
1990-10-14,77.0,51.0
1991-10-14,57.0,50.0
1992-10-14,62.0,47.0
1993-10-14,67.0,41.0
1994-10-14,69.0,50.0
1995-10-14,70.0,56.0
1996-10-14,68.0,46.0
1997-10-14,72.0,49.0
1998-10-14,68.0,49.0
1999-10-14,62.0,48.0
2000-10-14,67.0,35.0
2001-10-14,64.0,53.0
2002-10-14,71.0,48.0
2003-10-14,61.0,45.0
2004-10-14,71.0,42.0
2005-10-14,69.0,41.0
2006-10-14,67.0,61.0
2007-10-14,71.0,44.0
2008-10-14,78.0,47.0
2009-10-14,77.0,47.0
2010-10-14,70.0,58.0
2011-10-14,67.0,53.0
2012-10-14,66.0,43.0
