date,tmax,tmin
1981-07-09,93.0,68.0
1982-07-09,84.0,69.0
1983-07-09,87.0,74.0
1984-07-09,89.0,69.0
1985-07-09,86.0,69.0
1986-07-09,80.0,65.0
1987-07-09,83.0,74.0
1988-07-09,89.0,66.0
1989-07-09,96.0,69.0
1990-07-09,91.0,72.0
1991-07-09,82.0,67.0
1992-07-09,82.0,72.0
1993-07-09,77.0,72.0
1994-07-09,92.0,75.0
1995-07-09,93.0,76.0
1996-07-09,76.0,69.0
1997-07-09,98.0,71.0
1998-07-09,85.0,71.0
1999-07-09,92.0,70.0
2000-07-09,91.0,80.0
2001-07-09,88.0,77.0
2002-07-09,92.0,71.0
2003-07-09,89.0,69.0
2004-07-09,88.0,69.0
2005-07-09,96.0,70.0
2006-07-09,83.0,73.0
2007-07-09,89.0,73.0
2008-07-09,85.0,71.0
2009-07-09,90.0,65.0
2010-07-09,89.0,72.0
2011-07-09,95.0,70.0
2012-07-09,81.0,74.0
