date,tmax,tmin
1981-04-05,75.0,44.0
1982-04-05,71.0,43.0
1983-04-05,72.0,44.0
1984-04-05,54.0,35.0
1985-04-05,73.0,41.0
1986-04-05,67.0,48.0
1987-04-05,72.0,47.0
1988-04-05,56.0,40.0
1989-04-05,67.0,50.0
1990-04-05,69.0,37.0
1991-04-05,69.0,47.0
1992-04-05,69.0,50.0
1993-04-05,56.0,40.0
1994-04-05,77.0,54.0
1995-04-05,73.0,44.0
1996-04-05,62.0,46.0
1997-04-05,69.0,42.0
1998-04-05,70.0,45.0
1999-04-05,65.0,43.0
2000-04-05,61.0,35.0
2001-04-05,58.0,44.0
2002-04-05,63.0,50.0
2003-04-05,76.0,43.0
2004-04-05,63.0,47.0
2005-04-05,75.0,51.0
2006-04-05,62.0,46.0
2007-04-05,57.0,44.0
2008-04-05,71.0,49.0
2009-04-05,74.0,42.0
2010-04-05,63.0,46.0
2011-04-05,65.0,44.0
2012-04-05,67.0,43.0
