date,tmax,tmin
1981-01-15,32.0,14.0
1982-01-15,27.0,16.0
1983-01-15,36.0,20.0
1984-01-15,28.0,16.0
1985-01-15,34.0,14.0
1986-01-15,43.0,15.0
1987-01-15,32.0,14.0
1988-01-15,38.0,28.0
1989-01-15,37.0,13.0
1990-01-15,35.0,18.0
1991-01-15,38.0,24.0
1992-01-15,42.0,19.0
1993-01-15,27.0,13.0
1994-01-15,36.0,28.0
1995-01-15,41.0,16.0
1996-01-15,36.0,24.0
1997-01-15,32.0,13.0
1998-01-15,22.0,15.0
1999-01-15,42.0,18.0
2000-01-15,24.0,9.0
2001-01-15,21.0,2.0
2002-01-15,43.0,28.0
2003-01-15,34.0,18.0
2004-01-15,36.0,19.0
2005-01-15,39.0,19.0
2006-01-15,39.0,24.0
2007-01-15,40.0,21.0
2008-01-15,29.0,14.0
2009-01-15,35.0,13.0
2010-01-15,31.0,15.0
2011-01-15,27.0,13.0
2012-01-15,38.0,22.0
