date,tmax,tmin
1981-05-06,84.0,59.0
1982-05-06,80.0,50.0
1983-05-06,78.0,57.0
1984-05-06,85.0,54.0
1985-05-06,73.0,49.0
1986-05-06,85.0,56.0
1987-05-06,83.0,51.0
1988-05-06,66.0,56.0
1989-05-06,82.0,58.0
1990-05-06,81.0,58.0
1991-05-06,66.0,53.0
1992-05-06,63.0,55.0
1993-05-06,66.0,54.0
1994-05-06,87.0,60.0
1995-05-06,78.0,51.0
1996-05-06,70.0,53.0
1997-05-06,71.0,62.0
1998-05-06,72.0,57.0
1999-05-06,89.0,55.0
2000-05-06,80.0,52.0
2001-05-06,71.0,54.0
2002-05-06,73.0,54.0
2003-05-06,80.0,63.0
2004-05-06,82.0,59.0
2005-05-06,69.0,49.0
2006-05-06,75.0,53.0
2007-05-06,90.0,58.0
2008-05-06,84.0,61.0
2009-05-06,83.0,62.0
2010-05-06,83.0,59.0
2011-05-06,80.0,49.0
2012-05-06,84.0,60.0
