date,tmax,tmin
1981-09-30,72.0,46.0
1982-09-30,75.0,54.0
1983-09-30,80.0,59.0
1984-09-30,77.0,51.0
1985-09-30,69.0,49.0
1986-09-30,80.0,46.0
1987-09-30,80.0,52.0
1988-09-30,74.0,61.0
1989-09-30,76.0,54.0
1990-09-30,72.0,55.0
1991-09-30,71.0,60.0
1992-09-30,73.0,55.0
1993-09-30,74.0,50.0
1994-09-30,78.0,51.0
1995-09-30,70.0,61.0
1996-09-30,69.0,59.0
1997-09-30,80.0,55.0
1998-09-30,85.0,64.0
1999-09-30,76.0,54.0
2000-09-30,79.0,61.0
2001-09-30,78.0,49.0
2002-09-30,81.0,53.0
2003-09-30,63.0,55.0
2004-09-30,73.0,56.0
2005-09-30,75.0,62.0
2006-09-30,78.0,60.0
2007-09-30,67.0,54.0
2008-09-30,74.0,53.0
2009-09-30,72.0,66.0
2010-09-30,76.0,51.0
2011-09-30,68.0,52.0
2012-09-30,80.0,51.0
