date,tmax,tmin
1981-06-07,97.0,72.0
1982-06-07,95.0,69.0
1983-06-07,87.0,60.0
1984-06-07,95.0,62.0
1985-06-07,83.0,64.0
1986-06-07,91.0,66.0
1987-06-07,88.0,52.0
1988-06-07,80.0,64.0
1989-06-07,69.0,64.0
1990-06-07,72.0,63.0
1991-06-07,78.0,67.0
1992-06-07,79.0,58.0
1993-06-07,92.0,67.0
1994-06-07,92.0,70.0
1995-06-07,84.0,64.0
1996-06-07,87.0,60.0
1997-06-07,79.0,60.0
1998-06-07,76.0,66.0
1999-06-07,91.0,65.0
2000-06-07,85.0,71.0
2001-06-07,88.0,75.0
2002-06-07,98.0,70.0
2003-06-07,88.0,71.0
2004-06-07,85.0,63.0
2005-06-07,90.0,66.0
2006-06-07,86.0,71.0
2007-06-07,91.0,74.0
2008-06-07,78.0,65.0
2009-06-07,82.0,62.0
2010-06-07,87.0,69.0
2011-06-07,96.0,68.0
2012-06-07,89.0,70.0
