date,tmax,tmin
1981-04-09,73.0,52.0
1982-04-09,67.0,36.0
1983-04-09,63.0,48.0
1984-04-09,64.0,39.0
1985-04-09,59.0,50.0
1986-04-09,71.0,49.0
1987-04-09,74.0,43.0
1988-04-09,74.0,41.0
1989-04-09,70.0,53.0
1990-04-09,79.0,46.0
1991-04-09,63.0,49.0
1992-04-09,62.0,46.0
1993-04-09,51.0,37.0
1994-04-09,60.0,42.0
1995-04-09,64.0,39.0
1996-04-09,58.0,45.0
1997-04-09,67.0,41.0
1998-04-09,72.0,54.0
1999-04-09,68.0,43.0
2000-04-09,58.0,45.0
2001-04-09,63.0,43.0
2002-04-09,63.0,44.0
2003-04-09,54.0,43.0
2004-04-09,81.0,52.0
2005-04-09,56.0,41.0
2006-04-09,58.0,45.0
2007-04-09,72.0,46.0
2008-04-09,72.0,52.0
2009-04-09,79.0,57.0
2010-04-09,67.0,48.0
2011-04-09,78.0,47.0
2012-04-09,80.0,53.0
