date,tmax,tmin
1981-05-02,63.0,50.0
1982-05-02,72.0,58.0
1983-05-02,80.0,53.0
1984-05-02,64.0,57.0
1985-05-02,82.0,61.0
1986-05-02,84.0,53.0
1987-05-02,66.0,51.0
1988-05-02,69.0,54.0
1989-05-02,83.0,56.0
1990-05-02,67.0,53.0
1991-05-02,72.0,41.0
1992-05-02,80.0,51.0
1993-05-02,76.0,53.0
1994-05-02,66.0,51.0
1995-05-02,63.0,49.0
1996-05-02,80.0,51.0
1997-05-02,76.0,62.0
1998-05-02,71.0,54.0
1999-05-02,62.0,52.0
2000-05-02,77.0,50.0
2001-05-02,77.0,58.0
2002-05-02,69.0,57.0
2003-05-02,85.0,63.0
2004-05-02,62.0,56.0
2005-05-02,81.0,53.0
2006-05-02,75.0,51.0
2007-05-02,85.0,55.0
2008-05-02,80.0,61.0
2009-05-02,83.0,52.0
2010-05-02,91.0,64.0
2011-05-02,81.0,51.0
2012-05-02,87.0,57.0
