date,tmax,tmin
1981-09-26,83.0,59.0
1982-09-26,62.0,51.0
1983-09-26,79.0,60.0
1984-09-26,74.0,51.0
1985-09-26,69.0,50.0
1986-09-26,77.0,57.0
1987-09-26,75.0,47.0
1988-09-26,79.0,56.0
1989-09-26,66.0,53.0
1990-09-26,65.0,60.0
1991-09-26,80.0,63.0
1992-09-26,74.0,52.0
1993-09-26,75.0,58.0
1994-09-26,80.0,48.0
1995-09-26,69.0,47.0
1996-09-26,77.0,63.0
1997-09-26,71.0,57.0
1998-09-26,85.0,59.0
1999-09-26,67.0,54.0
2000-09-26,72.0,54.0
2001-09-26,78.0,55.0
2002-09-26,81.0,58.0
2003-09-26,69.0,57.0
2004-09-26,80.0,57.0
2005-09-26,80.0,61.0
2006-09-26,81.0,59.0
2007-09-26,77.0,65.0
2008-09-26,69.0,51.0
2009-09-26,73.0,66.0
2010-09-26,77.0,54.0
2011-09-26,81.0,59.0
2012-09-26,82.0,56.0
