date,tmax,tmin
1981-06-02,78.0,55.0
1982-06-02,92.0,60.0
1983-06-02,94.0,71.0
1984-06-02,86.0,69.0
1985-06-02,85.0,59.0
1986-06-02,101.0,69.0
1987-06-02,86.0,62.0
1988-06-02,79.0,60.0
1989-06-02,89.0,62.0
1990-06-02,87.0,62.0
1991-06-02,84.0,66.0
1992-06-02,85.0,71.0
1993-06-02,92.0,55.0
1994-06-02,87.0,65.0
1995-06-02,84.0,64.0
1996-06-02,91.0,73.0
1997-06-02,76.0,55.0
1998-06-02,70.0,62.0
1999-06-02,89.0,64.0
2000-06-02,85.0,65.0
2001-06-02,97.0,68.0
2002-06-02,88.0,69.0
2003-06-02,87.0,70.0
2004-06-02,88.0,64.0
2005-06-02,89.0,66.0
2006-06-02,85.0,69.0
2007-06-02,80.0,67.0
2008-06-02,80.0,58.0
2009-06-02,89.0,73.0
2010-06-02,75.0,62.0
2011-06-02,96.0,67.0
2012-06-02,84.0,63.0
