date,tmax,tmin
1981-09-25,87.0,63.0
1982-09-25,75.0,61.0
1983-09-25,83.0,53.0
1984-09-25,72.0,52.0
1985-09-25,72.0,42.0
1986-09-25,72.0,58.0
1987-09-25,71.0,55.0
1988-09-25,78.0,61.0
1989-09-25,74.0,50.0
1990-09-25,68.0,58.0
1991-09-25,78.0,65.0
1992-09-25,74.0,54.0
1993-09-25,79.0,58.0
1994-09-25,76.0,56.0
1995-09-25,63.0,53.0
1996-09-25,81.0,62.0
1997-09-25,69.0,54.0
1998-09-25,85.0,61.0
1999-09-25,77.0,48.0
2000-09-25,84.0,49.0
2001-09-25,80.0,51.0
2002-09-25,81.0,56.0
2003-09-25,79.0,65.0
2004-09-25,81.0,62.0
2005-09-25,80.0,60.0
2006-09-25,76.0,65.0
2007-09-25,80.0,69.0
2008-09-25,74.0,53.0
2009-09-25,80.0,65.0
2010-09-25,71.0,54.0
2011-09-25,79.0,58.0
2012-09-25,75.0,61.0
