date,tmax,tmin
1981-01-22,28.0,12.0
1982-01-22,40.0,22.0
1983-01-22,40.0,13.0
1984-01-22,33.0,11.0
1985-01-22,38.0,26.0
1986-01-22,41.0,17.0
1987-01-22,34.0,27.0
1988-01-22,38.0,18.0
1989-01-22,33.0,26.0
1990-01-22,30.0,12.0
1991-01-22,35.0,22.0
1992-01-22,40.0,23.0
1993-01-22,37.0,15.0
1994-01-22,45.0,30.0
1995-01-22,41.0,31.0
1996-01-22,38.0,18.0
1997-01-22,29.0,21.0
1998-01-22,33.0,20.0
1999-01-22,45.0,19.0
2000-01-22,26.0,17.0
2001-01-22,32.0,21.0
2002-01-22,36.0,25.0
2003-01-22,42.0,28.0
2004-01-22,27.0,11.0
2005-01-22,34.0,20.0
2006-01-22,41.0,24.0
2007-01-22,37.0,21.0
2008-01-22,31.0,20.0
2009-01-22,36.0,13.0
2010-01-22,31.0,21.0
2011-01-22,34.0,14.0
2012-01-22,27.0,10.0
