date,tmax,tmin
1981-11-25,34.0,25.0
1982-11-25,44.0,21.0
1983-11-25,47.0,27.0
1984-11-25,43.0,21.0
1985-11-25,49.0,24.0
1986-11-25,32.0,22.0
1987-11-25,41.0,35.0
1988-11-25,43.0,29.0
1989-11-25,52.0,28.0
1990-11-25,57.0,37.0
1991-11-25,37.0,25.0
1992-11-25,44.0,27.0
1993-11-25,43.0,22.0
1994-11-25,48.0,29.0
1995-11-25,57.0,32.0
1996-11-25,45.0,32.0
1997-11-25,53.0,37.0
1998-11-25,32.0,25.0
1999-11-25,36.0,27.0
2000-11-25,47.0,33.0
2001-11-25,44.0,29.0
2002-11-25,44.0,29.0
2003-11-25,38.0,31.0
2004-11-25,39.0,31.0
2005-11-25,58.0,32.0
2006-11-25,38.0,33.0
2007-11-25,54.0,32.0
2008-11-25,51.0,40.0
2009-11-25,49.0,31.0
2010-11-25,45.0,23.0
2011-11-25,41.0,26.0
2012-11-25,46.0,29.0
