date,tmax,tmin
1981-01-06,41.0,16.0
1982-01-06,33.0,19.0
1983-01-06,36.0,25.0
1984-01-06,37.0,13.0
1985-01-06,32.0,17.0
1986-01-06,36.0,12.0
1987-01-06,26.0,15.0
1988-01-06,26.0,17.0
1989-01-06,31.0,29.0
1990-01-06,39.0,17.0
1991-01-06,31.0,14.0
1992-01-06,33.0,26.0
1993-01-06,33.0,21.0
1994-01-06,42.0,31.0
1995-01-06,52.0,27.0
1996-01-06,31.0,26.0
1997-01-06,25.0,11.0
1998-01-06,43.0,20.0
1999-01-06,39.0,25.0
2000-01-06,28.0,15.0
2001-01-06,27.0,21.0
2002-01-06,47.0,21.0
2003-01-06,31.0,10.0
2004-01-06,47.0,26.0
2005-01-06,39.0,15.0
2006-01-06,34.0,19.0
2007-01-06,34.0,26.0
2008-01-06,47.0,24.0
2009-01-06,40.0,20.0
2010-01-06,21.0,2.0
2011-01-06,32.0,20.0
2012-01-06,29.0,19.0
