date,tmax,tmin
1981-05-16,72.0,50.0
1982-05-16,93.0,57.0
1983-05-16,77.0,57.0
1984-05-16,84.0,58.0
1985-05-16,80.0,59.0
1986-05-16,81.0,58.0
1987-05-16,73.0,55.0
1988-05-16,86.0,71.0
1989-05-16,83.0,57.0
1990-05-16,77.0,66.0
1991-05-16,82.0,65.0
1992-05-16,78.0,51.0
1993-05-16,75.0,54.0
1994-05-16,82.0,61.0
1995-05-16,80.0,59.0
1996-05-16,80.0,60.0
1997-05-16,82.0,55.0
1998-05-16,70.0,60.0
1999-05-16,74.0,60.0
2000-05-16,84.0,55.0
2001-05-16,90.0,55.0
2002-05-16,71.0,62.0
2003-05-16,72.0,60.0
2004-05-16,64.0,54.0
2005-05-16,76.0,62.0
2006-05-16,91.0,63.0
2007-05-16,87.0,66.0
2008-05-16,78.0,62.0
2009-05-16,77.0,56.0
2010-05-16,77.0,60.0
2011-05-16,84.0,52.0
2012-05-16,81.0,60.0
