date,tmax,tmin
1981-09-08,80.0,60.0
1982-09-08,79.0,60.0
1983-09-08,74.0,64.0
1984-09-08,78.0,64.0
1985-09-08,79.0,67.0
1986-09-08,81.0,63.0
1987-09-08,81.0,58.0
1988-09-08,88.0,62.0
1989-09-08,73.0,65.0
1990-09-08,80.0,64.0
1991-09-08,86.0,61.0
1992-09-08,79.0,61.0
1993-09-08,69.0,61.0
1994-09-08,77.0,70.0
1995-09-08,63.0,59.0
1996-09-08,84.0,64.0
1997-09-08,86.0,70.0
1998-09-08,83.0,70.0
1999-09-08,90.0,72.0
2000-09-08,83.0,55.0
2001-09-08,76.0,68.0
2002-09-08,89.0,60.0
2003-09-08,84.0,64.0
2004-09-08,88.0,60.0
2005-09-08,88.0,65.0
2006-09-08,71.0,59.0
2007-09-08,89.0,67.0
2008-09-08,80.0,65.0
2009-09-08,74.0,61.0
2010-09-08,81.0,65.0
2011-09-08,75.0,63.0
2012-09-08,80.0,67.0
