date,tmax,tmin
1981-08-30,89.0,67.0
1982-08-30,84.0,67.0
1983-08-30,89.0,67.0
1984-08-30,89.0,67.0
1985-08-30,83.0,67.0
1986-08-30,92.0,67.0
1987-08-30,86.0,64.0
1988-08-30,88.0,68.0
1989-08-30,90.0,69.0
1990-08-30,90.0,68.0
1991-08-30,82.0,65.0
1992-08-30,83.0,68.0
1993-08-30,89.0,65.0
1994-08-30,86.0,71.0
1995-08-30,89.0,69.0
1996-08-30,81.0,69.0
1997-08-30,89.0,73.0
1998-08-30,80.0,58.0
1999-08-30,86.0,72.0
2000-08-30,79.0,69.0
2001-08-30,87.0,66.0
2002-08-30,87.0,68.0
2003-08-30,84.0,66.0
2004-08-30,89.0,64.0
2005-08-30,86.0,75.0
2006-08-30,78.0,72.0
2007-08-30,87.0,69.0
2008-08-30,74.0,68.0
2009-08-30,79.0,59.0
2010-08-30,90.0,72.0
2011-08-30,87.0,76.0
2012-08-30,91.0,76.0
