date,tmax,tmin
1981-02-17,36.0,19.0
1982-02-17,44.0,22.0
1983-02-17,30.0,19.0
1984-02-17,40.0,24.0
1985-02-17,25.0,16.0
1986-02-17,34.0,27.0
1987-02-17,31.0,26.0
1988-02-17,36.0,21.0
1989-02-17,43.0,32.0
1990-02-17,36.0,32.0
1991-02-17,40.0,28.0
1992-02-17,50.0,26.0
1993-02-17,38.0,29.0
1994-02-17,42.0,25.0
1995-02-17,51.0,24.0
1996-02-17,32.0,22.0
1997-02-17,48.0,20.0
1998-02-17,47.0,22.0
1999-02-17,49.0,30.0
2000-02-17,40.0,17.0
2001-02-17,40.0,27.0
2002-02-17,47.0,31.0
2003-02-17,45.0,29.0
2004-02-17,52.0,26.0
2005-02-17,32.0,25.0
2006-02-17,43.0,23.0
2007-02-17,52.0,27.0
2008-02-17,41.0,24.0
2009-02-17,32.0,22.0
2010-02-17,35.0,22.0
2011-02-17,47.0,24.0
2012-02-17,33.0,21.0
