date,tmax,tmin
1981-08-17,92.0,69.0
1982-08-17,89.0,72.0
1983-08-17,88.0,72.0
1984-08-17,82.0,67.0
1985-08-17,84.0,75.0
1986-08-17,84.0,71.0
1987-08-17,87.0,71.0
1988-08-17,85.0,67.0
1989-08-17,85.0,62.0
1990-08-17,87.0,71.0
1991-08-17,87.0,76.0
1992-08-17,81.0,66.0
1993-08-17,88.0,66.0
1994-08-17,92.0,72.0
1995-08-17,78.0,65.0
1996-08-17,91.0,77.0
1997-08-17,90.0,67.0
1998-08-17,86.0,71.0
1999-08-17,85.0,77.0
2000-08-17,87.0,74.0
2001-08-17,86.0,73.0
2002-08-17,87.0,70.0
2003-08-17,86.0,67.0
2004-08-17,85.0,65.0
2005-08-17,80.0,64.0
2006-08-17,87.0,75.0
2007-08-17,88.0,71.0
2008-08-17,80.0,71.0
2009-08-17,80.0,73.0
2010-08-17,91.0,75.0
2011-08-17,86.0,73.0
2012-08-17,85.0,73.0
