date,tmax,tmin
1981-12-04,43.0,20.0
1982-12-04,42.0,21.0
1983-12-04,54.0,27.0
1984-12-04,39.0,20.0
1985-12-04,37.0,25.0
1986-12-04,44.0,25.0
1987-12-04,36.0,21.0
1988-12-04,42.0,30.0
1989-12-04,62.0,38.0
1990-12-04,49.0,21.0
1991-12-04,45.0,26.0
1992-12-04,38.0,29.0
1993-12-04,41.0,28.0
1994-12-04,44.0,25.0
1995-12-04,38.0,28.0
1996-12-04,42.0,28.0
1997-12-04,35.0,22.0
1998-12-04,35.0,22.0
1999-12-04,44.0,31.0
2000-12-04,52.0,23.0
2001-12-04,34.0,24.0
2002-12-04,48.0,33.0
2003-12-04,35.0,30.0
2004-12-04,51.0,37.0
2005-12-04,25.0,16.0
2006-12-04,41.0,21.0
2007-12-04,43.0,24.0
2008-12-04,44.0,17.0
2009-12-04,42.0,28.0
2010-12-04,46.0,26.0
2011-12-04,35.0,25.0
2012-12-04,37.0,19.0
