date,tmax,tmin
1981-07-08,88.0,71.0
1982-07-08,90.0,75.0
1983-07-08,94.0,70.0
1984-07-08,92.0,69.0
1985-07-08,91.0,75.0
1986-07-08,84.0,66.0
1987-07-08,89.0,71.0
1988-07-08,81.0,68.0
1989-07-08,90.0,71.0
1990-07-08,92.0,67.0
1991-07-08,84.0,66.0
1992-07-08,85.0,72.0
1993-07-08,81.0,65.0
1994-07-08,83.0,74.0
1995-07-08,91.0,75.0
1996-07-08,83.0,74.0
1997-07-08,96.0,69.0
1998-07-08,89.0,74.0
1999-07-08,81.0,67.0
2000-07-08,92.0,77.0
2001-07-08,92.0,76.0
2002-07-08,95.0,73.0
2003-07-08,88.0,65.0
2004-07-08,91.0,72.0
2005-07-08,90.0,76.0
2006-07-08,87.0,75.0
2007-07-08,85.0,72.0
2008-07-08,83.0,75.0
2009-07-08,87.0,71.0
2010-07-08,98.0,76.0
2011-07-08,93.0,70.0
2012-07-08,87.0,78.0
