date,tmax,tmin
1981-07-13,91.0,73.0
1982-07-13,86.0,68.0
1983-07-13,80.0,71.0
1984-07-13,91.0,72.0
1985-07-13,86.0,68.0
1986-07-13,85.0,74.0
1987-07-13,85.0,67.0
1988-07-13,92.0,70.0
1989-07-13,92.0,72.0
1990-07-13,87.0,76.0
1991-07-13,83.0,72.0
1992-07-13,89.0,70.0
1993-07-13,96.0,68.0
1994-07-13,88.0,69.0
1995-07-13,86.0,73.0
1996-07-13,81.0,69.0
1997-07-13,101.0,77.0
1998-07-13,81.0,72.0
1999-07-13,83.0,65.0
2000-07-13,99.0,77.0
2001-07-13,91.0,79.0
2002-07-13,96.0,83.0
2003-07-13,80.0,69.0
2004-07-13,89.0,71.0
2005-07-13,81.0,73.0
2006-07-13,85.0,69.0
2007-07-13,86.0,72.0
2008-07-13,94.0,72.0
2009-07-13,85.0,71.0
2010-07-13,80.0,72.0
2011-07-13,90.0,75.0
2012-07-13,87.0,73.0
