date,tmax,tmin
1981-01-25,24.0,14.0
1982-01-25,41.0,24.0
1983-01-25,52.0,17.0
1984-01-25,30.0,16.0
1985-01-25,27.0,17.0
1986-01-25,33.0,17.0
1987-01-25,39.0,24.0
1988-01-25,36.0,15.0
1989-01-25,44.0,22.0
1990-01-25,23.0,7.0
1991-01-25,47.0,19.0
1992-01-25,46.0,22.0
1993-01-25,44.0,17.0
1994-01-25,34.0,22.0
1995-01-25,36.0,23.0
1996-01-25,33.0,17.0
1997-01-25,49.0,18.0
1998-01-25,40.0,11.0
1999-01-25,49.0,28.0
2000-01-25,25.0,6.0
2001-01-25,32.0,20.0
2002-01-25,34.0,26.0
2003-01-25,31.0,28.0
2004-01-25,33.0,12.0
2005-01-25,33.0,23.0
2006-01-25,42.0,21.0
2007-01-25,35.0,23.0
2008-01-25,32.0,18.0
2009-01-25,36.0,20.0
2010-01-25,35.0,20.0
2011-01-25,31.0,17.0
2012-01-25,37.0,9.0
