date,tmax,tmin
1981-01-09,37.0,26.0
1982-01-09,44.0,19.0
1983-01-09,31.0,8.0
1984-01-09,49.0,25.0
1985-01-09,26.0,13.0
1986-01-09,33.0,15.0
1987-01-09,27.0,18.0
1988-01-09,35.0,16.0
1989-01-09,45.0,27.0
1990-01-09,36.0,25.0
1991-01-09,33.0,15.0
1992-01-09,44.0,27.0
1993-01-09,30.0,20.0
1994-01-09,42.0,26.0
1995-01-09,40.0,26.0
1996-01-09,35.0,14.0
1997-01-09,27.0,15.0
1998-01-09,36.0,22.0
1999-01-09,30.0,14.0
2000-01-09,30.0,13.0
2001-01-09,30.0,13.0
2002-01-09,40.0,22.0
2003-01-09,41.0,16.0
2004-01-09,42.0,21.0
2005-01-09,29.0,16.0
2006-01-09,40.0,19.0
2007-01-09,38.0,23.0
2008-01-09,36.0,24.0
2009-01-09,33.0,14.0
2010-01-09,27.0,8.0
2011-01-09,29.0,17.0
2012-01-09,36.0,17.0
