date,tmax,tmin
1981-12-27,44.0,20.0
1982-12-27,40.0,20.0
1983-12-27,33.0,15.0
1984-12-27,29.0,14.0
1985-12-27,36.0,19.0
1986-12-27,27.0,17.0
1987-12-27,56.0,27.0
1988-12-27,40.0,24.0
1989-12-27,33.0,15.0
1990-12-27,28.0,15.0
1991-12-27,20.0,13.0
1992-12-27,40.0,26.0
1993-12-27,45.0,22.0
1994-12-27,41.0,30.0
1995-12-27,38.0,24.0
1996-12-27,50.0,25.0
1997-12-27,41.0,20.0
1998-12-27,46.0,22.0
1999-12-27,46.0,22.0
2000-12-27,38.0,18.0
2001-12-27,39.0,21.0
2002-12-27,31.0,11.0
2003-12-27,44.0,21.0
2004-12-27,32.0,21.0
2005-12-27,32.0,19.0
2006-12-27,35.0,24.0
2007-12-27,33.0,27.0
2008-12-27,37.0,22.0
2009-12-27,28.0,15.0
2010-12-27,44.0,18.0
2011-12-27,36.0,22.0
2012-12-27,24.0,11.0
