date,tmax,tmin
1981-10-29,63.0,32.0
1982-10-29,65.0,44.0
1983-10-29,56.0,44.0
1984-10-29,57.0,33.0
1985-10-29,65.0,46.0
1986-10-29,49.0,29.0
1987-10-29,61.0,49.0
1988-10-29,58.0,37.0
1989-10-29,67.0,42.0
1990-10-29,64.0,45.0
1991-10-29,68.0,38.0
1992-10-29,60.0,48.0
1993-10-29,50.0,39.0
1994-10-29,61.0,36.0
1995-10-29,63.0,50.0
1996-10-29,70.0,44.0
1997-10-29,58.0,42.0
1998-10-29,59.0,41.0
1999-10-29,55.0,33.0
2000-10-29,59.0,47.0
2001-10-29,65.0,36.0
2002-10-29,49.0,26.0
2003-10-29,65.0,40.0
2004-10-29,62.0,42.0
2005-10-29,62.0,38.0
2006-10-29,71.0,42.0
2007-10-29,53.0,33.0
2008-10-29,56.0,47.0
2009-10-29,74.0,49.0
2010-10-29,68.0,37.0
2011-10-29,62.0,42.0
2012-10-29,63.0,48.0
