date,tmax,tmin
1981-07-26,91.0,76.0
1982-07-26,84.0,68.0
1983-07-26,92.0,73.0
1984-07-26,87.0,74.0
1985-07-26,86.0,65.0
1986-07-26,84.0,70.0
1987-07-26,93.0,77.0
1988-07-26,87.0,72.0
1989-07-26,84.0,71.0
1990-07-26,77.0,70.0
1991-07-26,93.0,79.0
1992-07-26,92.0,75.0
1993-07-26,84.0,70.0
1994-07-26,91.0,78.0
1995-07-26,87.0,65.0
1996-07-26,91.0,72.0
1997-07-26,95.0,75.0
1998-07-26,83.0,74.0
1999-07-26,96.0,77.0
2000-07-26,96.0,80.0
2001-07-26,89.0,69.0
2002-07-26,92.0,76.0
2003-07-26,80.0,75.0
2004-07-26,84.0,65.0
2005-07-26,91.0,76.0
2006-07-26,71.0,67.0
2007-07-26,89.0,75.0
2008-07-26,93.0,79.0
2009-07-26,87.0,70.0
2010-07-26,95.0,80.0
2011-07-26,93.0,76.0
