date,tmax,tmin
1981-03-06,55.0,20.0
1982-03-06,43.0,26.0
1983-03-06,56.0,33.0
1984-03-06,46.0,24.0
1985-03-06,41.0,13.0
1986-03-06,61.0,31.0
1987-03-06,44.0,28.0
1988-03-06,31.0,18.0
1989-03-06,44.0,26.0
1990-03-06,63.0,35.0
1991-03-06,50.0,39.0
1992-03-06,48.0,30.0
1993-03-06,50.0,31.0
1994-03-06,47.0,33.0
1995-03-06,65.0,35.0
1996-03-06,47.0,31.0
1997-03-06,60.0,44.0
1998-03-06,63.0,38.0
1999-03-06,48.0,26.0
2000-03-06,53.0,34.0
2001-03-06,45.0,32.0
2002-03-06,56.0,30.0
2003-03-06,38.0,31.0
2004-03-06,45.0,27.0
2005-03-06,58.0,26.0
2006-03-06,48.0,31.0
2007-03-06,37.0,18.0
2008-03-06,57.0,36.0
2009-03-06,49.0,30.0
2010-03-06,35.0,24.0
2011-03-06,52.0,42.0
