date,tmax,tmin
1981-01-31,38.0,19.0
1982-01-31,44.0,15.0
1983-01-31,35.0,17.0
1984-01-31,33.0,16.0
1985-01-31,48.0,15.0
1986-01-31,33.0,13.0
1987-01-31,35.0,18.0
1988-01-31,38.0,15.0
1989-01-31,40.0,30.0
1990-01-31,26.0,5.0
1991-01-31,42.0,21.0
1992-01-31,33.0,18.0
1993-01-31,49.0,32.0
1994-01-31,42.0,22.0
1995-01-31,36.0,23.0
1996-01-31,32.0,19.0
1997-01-31,42.0,24.0
1998-01-31,37.0,17.0
1999-01-31,48.0,24.0
2000-01-31,26.0,8.0
2001-01-31,40.0,27.0
2002-01-31,48.0,18.0
2003-01-31,33.0,22.0
2004-01-31,35.0,23.0
2005-01-31,32.0,22.0
2006-01-31,36.0,25.0
2007-01-31,34.0,24.0
2008-01-31,38.0,20.0
2009-01-31,40.0,20.0
2010-01-31,44.0,26.0
2011-01-31,47.0,15.0
