date,tmax,tmin
1981-06-15,85.0,71.0
1982-06-15,80.0,65.0
1983-06-15,93.0,74.0
1984-06-15,81.0,64.0
1985-06-15,71.0,62.0
1986-06-15,81.0,64.0
1987-06-15,85.0,64.0
1988-06-15,89.0,68.0
1989-06-15,87.0,69.0
1990-06-15,94.0,66.0
1991-06-15,89.0,69.0
1992-06-15,88.0,70.0
1993-06-15,94.0,64.0
1994-06-15,96.0,73.0
1995-06-15,85.0,71.0
1996-06-15,85.0,67.0
1997-06-15,95.0,64.0
1998-06-15,95.0,69.0
1999-06-15,89.0,71.0
2000-06-15,97.0,73.0
2001-06-15,73.0,62.0
2002-06-15,83.0,64.0
2003-06-15,85.0,62.0
2004-06-15,89.0,70.0
2005-06-15,94.0,69.0
2006-06-15,92.0,63.0
2007-06-15,90.0,67.0
2008-06-15,82.0,65.0
2009-06-15,87.0,69.0
2010-06-15,92.0,70.0
2011-06-15,88.0,72.0
