date,tmax,tmin
1981-01-26,30.0,10.0
1982-01-26,40.0,26.0
1983-01-26,43.0,22.0
1984-01-26,26.0,12.0
1985-01-26,30.0,21.0
1986-01-26,37.0,15.0
1987-01-26,48.0,17.0
1988-01-26,35.0,15.0
1989-01-26,36.0,20.0
1990-01-26,25.0,9.0
1991-01-26,42.0,25.0
1992-01-26,51.0,23.0
1993-01-26,37.0,20.0
1994-01-26,39.0,21.0
1995-01-26,38.0,16.0
1996-01-26,43.0,18.0
1997-01-26,49.0,21.0
1998-01-26,36.0,15.0
1999-01-26,51.0,23.0
2000-01-26,32.0,13.0
2001-01-26,34.0,19.0
2002-01-26,40.0,24.0
2003-01-26,34.0,27.0
2004-01-26,38.0,16.0
2005-01-26,35.0,22.0
2006-01-26,45.0,19.0
2007-01-26,39.0,25.0
2008-01-26,37.0,22.0
2009-01-26,41.0,16.0
2010-01-26,36.0,16.0
2011-01-26,34.0,11.0
