date,tmax,tmin
1981-11-03,47.0,33.0
1982-11-03,59.0,37.0
1983-11-03,59.0,39.0
1984-11-03,66.0,34.0
1985-11-03,61.0,36.0
1986-11-03,54.0,28.0
1987-11-03,55.0,31.0
1988-11-03,66.0,41.0
1989-11-03,65.0,42.0
1990-11-03,54.0,37.0
1991-11-03,54.0,34.0
1992-11-03,63.0,36.0
1993-11-03,58.0,38.0
1994-11-03,65.0,40.0
1995-11-03,72.0,38.0
1996-11-03,52.0,39.0
1997-11-03,65.0,41.0
1998-11-03,58.0,37.0
1999-11-03,61.0,37.0
2000-11-03,58.0,37.0
2001-11-03,47.0,34.0
2002-11-03,51.0,37.0
2003-11-03,56.0,37.0
2004-11-03,60.0,38.0
2005-11-03,70.0,45.0
2006-11-03,71.0,44.0
2007-11-03,59.0,39.0
2008-11-03,61.0,45.0
2009-11-03,45.0,23.0
2010-11-03,67.0,35.0
2011-11-03,60.0,51.0
