date,tmax,tmin
1981-07-17,84.0,75.0
1982-07-17,95.0,68.0
1983-07-17,99.0,72.0
1984-07-17,96.0,73.0
1985-07-17,90.0,66.0
1986-07-17,87.0,69.0
1987-07-17,93.0,71.0
1988-07-17,86.0,76.0
1989-07-17,81.0,71.0
1990-07-17,84.0,73.0
1991-07-17,85.0,75.0
1992-07-17,94.0,66.0
1993-07-17,89.0,71.0
1994-07-17,90.0,73.0
1995-07-17,81.0,73.0
1996-07-17,84.0,72.0
1997-07-17,90.0,75.0
1998-07-17,85.0,75.0
1999-07-17,97.0,73.0
2000-07-17,92.0,77.0
2001-07-17,97.0,78.0
2002-07-17,94.0,74.0
2003-07-17,86.0,73.0
2004-07-17,87.0,75.0
2005-07-17,84.0,76.0
2006-07-17,86.0,76.0
2007-07-17,92.0,76.0
2008-07-17,94.0,75.0
2009-07-17,77.0,68.0
2010-07-17,91.0,77.0
2011-07-17,85.0,71.0
