date,tmax,tmin
1981-04-12,63.0,41.0
1982-04-12,69.0,51.0
1983-04-12,78.0,49.0
1984-04-12,63.0,51.0
1985-04-12,69.0,38.0
1986-04-12,74.0,42.0
1987-04-12,60.0,35.0
1988-04-12,76.0,50.0
1989-04-12,74.0,45.0
1990-04-12,61.0,50.0
1991-04-12,65.0,47.0
1992-04-12,65.0,36.0
1993-04-12,62.0,40.0
1994-04-12,64.0,47.0
1995-04-12,71.0,39.0
1996-04-12,55.0,42.0
1997-04-12,76.0,43.0
1998-04-12,76.0,44.0
1999-04-12,63.0,48.0
2000-04-12,85.0,42.0
2001-04-12,67.0,41.0
2002-04-12,68.0,47.0
2003-04-12,66.0,49.0
2004-04-12,74.0,60.0
2005-04-12,63.0,53.0
2006-04-12,56.0,38.0
2007-04-12,59.0,48.0
2008-04-12,61.0,49.0
2009-04-12,77.0,52.0
2010-04-12,51.0,43.0
2011-04-12,77.0,47.0
