date,tmax,tmin
1981-03-08,40.0,25.0
1982-03-08,57.0,25.0
1983-03-08,41.0,25.0
1984-03-08,43.0,28.0
1985-03-08,39.0,27.0
1986-03-08,49.0,40.0
1987-03-08,51.0,29.0
1988-03-08,51.0,25.0
1989-03-08,55.0,23.0
1990-03-08,53.0,32.0
1991-03-08,34.0,29.0
1992-03-08,56.0,37.0
1993-03-08,49.0,28.0
1994-03-08,47.0,32.0
1995-03-08,58.0,42.0
1996-03-08,49.0,33.0
1997-03-08,53.0,38.0
1998-03-08,55.0,36.0
1999-03-08,38.0,25.0
2000-03-08,54.0,29.0
2001-03-08,42.0,25.0
2002-03-08,63.0,31.0
2003-03-08,50.0,28.0
2004-03-08,60.0,31.0
2005-03-08,49.0,27.0
2006-03-08,51.0,38.0
2007-03-08,49.0,30.0
2008-03-08,53.0,39.0
2009-03-08,64.0,32.0
2010-03-08,31.0,24.0
2011-03-08,52.0,38.0
