date,tmax,tmin
1981-09-06,85.0,67.0
1982-09-06,82.0,57.0
1983-09-06,84.0,61.0
1984-09-06,76.0,64.0
1985-09-06,89.0,67.0
1986-09-06,80.0,68.0
1987-09-06,74.0,60.0
1988-09-06,83.0,66.0
1989-09-06,83.0,61.0
1990-09-06,83.0,68.0
1991-09-06,84.0,61.0
1992-09-06,79.0,64.0
1993-09-06,90.0,69.0
1994-09-06,87.0,61.0
1995-09-06,70.0,60.0
1996-09-06,81.0,63.0
1997-09-06,83.0,68.0
1998-09-06,89.0,69.0
1999-09-06,86.0,70.0
2000-09-06,78.0,58.0
2001-09-06,87.0,64.0
2002-09-06,84.0,56.0
2003-09-06,81.0,67.0
2004-09-06,81.0,64.0
2005-09-06,87.0,63.0
2006-09-06,87.0,58.0
2007-09-06,88.0,68.0
2008-09-06,83.0,68.0
2009-09-06,77.0,58.0
2010-09-06,88.0,69.0
2011-09-06,84.0,68.0
