date,tmax,tmin
1981-04-06,71.0,53.0
1982-04-06,76.0,41.0
1983-04-06,69.0,53.0
1984-04-06,62.0,30.0
1985-04-06,70.0,52.0
1986-04-06,72.0,47.0
1987-04-06,60.0,51.0
1988-04-06,56.0,39.0
1989-04-06,63.0,44.0
1990-04-06,70.0,46.0
1991-04-06,63.0,48.0
1992-04-06,51.0,40.0
1993-04-06,54.0,45.0
1994-04-06,77.0,55.0
1995-04-06,66.0,52.0
1996-04-06,66.0,48.0
1997-04-06,70.0,42.0
1998-04-06,72.0,45.0
1999-04-06,68.0,37.0
2000-04-06,61.0,42.0
2001-04-06,57.0,39.0
2002-04-06,67.0,46.0
2003-04-06,69.0,49.0
2004-04-06,60.0,50.0
2005-04-06,82.0,57.0
2006-04-06,47.0,39.0
2007-04-06,71.0,39.0
2008-04-06,66.0,54.0
2009-04-06,81.0,45.0
2010-04-06,62.0,36.0
2011-04-06,63.0,51.0
