date,tmax,tmin
1981-01-12,36.0,19.0
1982-01-12,23.0,6.0
1983-01-12,42.0,15.0
1984-01-12,43.0,23.0
1985-01-12,25.0,11.0
1986-01-12,34.0,16.0
1987-01-12,20.0,8.0
1988-01-12,37.0,16.0
1989-01-12,32.0,19.0
1990-01-12,31.0,19.0
1991-01-12,34.0,20.0
1992-01-12,43.0,24.0
1993-01-12,30.0,15.0
1994-01-12,43.0,19.0
1995-01-12,35.0,23.0
1996-01-12,36.0,19.0
1997-01-12,29.0,18.0
1998-01-12,31.0,25.0
1999-01-12,31.0,14.0
2000-01-12,25.0,17.0
2001-01-12,20.0,4.0
2002-01-12,50.0,27.0
2003-01-12,51.0,21.0
2004-01-12,33.0,22.0
2005-01-12,39.0,24.0
2006-01-12,33.0,29.0
2007-01-12,37.0,18.0
2008-01-12,35.0,22.0
2009-01-12,34.0,20.0
2010-01-12,23.0,13.0
2011-01-12,34.0,13.0
