date,tmax,tmin
1981-11-29,39.0,23.0
1982-11-29,49.0,26.0
1983-11-29,49.0,32.0
1984-11-29,40.0,19.0
1985-11-29,37.0,19.0
1986-11-29,38.0,16.0
1987-11-29,32.0,13.0
1988-11-29,51.0,26.0
1989-11-29,48.0,25.0
1990-11-29,46.0,37.0
1991-11-29,49.0,27.0
1992-11-29,45.0,26.0
1993-11-29,38.0,31.0
1994-11-29,48.0,30.0
1995-11-29,51.0,29.0
1996-11-29,36.0,24.0
1997-11-29,46.0,22.0
1998-11-29,41.0,28.0
1999-11-29,45.0,25.0
2000-11-29,45.0,29.0
2001-11-29,50.0,30.0
2002-11-29,44.0,23.0
2003-11-29,32.0,20.0
2004-11-29,43.0,34.0
2005-11-29,51.0,34.0
2006-11-29,43.0,28.0
2007-11-29,45.0,34.0
2008-11-29,54.0,32.0
2009-11-29,46.0,27.0
2010-11-29,40.0,29.0
2011-11-29,41.0,33.0
