date,tmax,tmin
1981-11-21,49.0,31.0
1982-11-21,47.0,31.0
1983-11-21,53.0,33.0
1984-11-21,44.0,24.0
1985-11-21,53.0,28.0
1986-11-21,49.0,29.0
1987-11-21,50.0,36.0
1988-11-21,50.0,32.0
1989-11-21,53.0,29.0
1990-11-21,48.0,20.0
1991-11-21,49.0,29.0
1992-11-21,45.0,23.0
1993-11-21,30.0,16.0
1994-11-21,49.0,38.0
1995-11-21,55.0,28.0
1996-11-21,45.0,26.0
1997-11-21,54.0,34.0
1998-11-21,34.0,20.0
1999-11-21,49.0,31.0
2000-11-21,40.0,24.0
2001-11-21,64.0,34.0
2002-11-21,40.0,24.0
2003-11-21,46.0,29.0
2004-11-21,55.0,35.0
2005-11-21,49.0,33.0
2006-11-21,54.0,34.0
2007-11-21,50.0,32.0
2008-11-21,52.0,30.0
2009-11-21,42.0,23.0
2010-11-21,53.0,38.0
2011-11-21,47.0,29.0
