date,tmax,tmin
1981-05-04,80.0,50.0
1982-05-04,75.0,49.0
1983-05-04,78.0,59.0
1984-05-04,77.0,51.0
1985-05-04,68.0,59.0
1986-05-04,82.0,55.0
1987-05-04,74.0,50.0
1988-05-04,76.0,57.0
1989-05-04,85.0,58.0
1990-05-04,73.0,46.0
1991-05-04,75.0,54.0
1992-05-04,72.0,61.0
1993-05-04,77.0,62.0
1994-05-04,70.0,51.0
1995-05-04,74.0,47.0
1996-05-04,73.0,52.0
1997-05-04,78.0,61.0
1998-05-04,77.0,54.0
1999-05-04,83.0,48.0
2000-05-04,80.0,55.0
2001-05-04,71.0,55.0
2002-05-04,81.0,62.0
2003-05-04,78.0,58.0
2004-05-04,82.0,50.0
2005-05-04,83.0,61.0
2006-05-04,74.0,62.0
2007-05-04,87.0,59.0
2008-05-04,76.0,47.0
2009-05-04,85.0,63.0
2010-05-04,75.0,58.0
2011-05-04,70.0,58.0
