date,tmax,tmin
1981-12-13,46.0,29.0
1982-12-13,34.0,14.0
1983-12-13,46.0,32.0
1984-12-13,41.0,29.0
1985-12-13,41.0,15.0
1986-12-13,46.0,36.0
1987-12-13,43.0,20.0
1988-12-13,40.0,24.0
1989-12-13,46.0,23.0
1990-12-13,47.0,22.0
1991-12-13,40.0,19.0
1992-12-13,40.0,27.0
1993-12-13,34.0,23.0
1994-12-13,34.0,23.0
1995-12-13,38.0,30.0
1996-12-13,44.0,27.0
1997-12-13,36.0,19.0
1998-12-13,48.0,22.0
1999-12-13,45.0,27.0
2000-12-13,41.0,17.0
2001-12-13,30.0,21.0
2002-12-13,28.0,21.0
2003-12-13,42.0,19.0
2004-12-13,41.0,26.0
2005-12-13,31.0,20.0
2006-12-13,46.0,25.0
2007-12-13,42.0,24.0
2008-12-13,39.0,22.0
2009-12-13,40.0,28.0
2010-12-13,35.0,22.0
2011-12-13,37.0,31.0
