date,tmax,tmin
1981-03-20,57.0,44.0
1982-03-20,60.0,36.0
1983-03-20,66.0,34.0
1984-03-20,47.0,27.0
1985-03-20,57.0,36.0
1986-03-20,57.0,37.0
1987-03-20,45.0,27.0
1988-03-20,43.0,28.0
1989-03-20,54.0,36.0
1990-03-20,58.0,38.0
1991-03-20,59.0,41.0
1992-03-20,38.0,32.0
1993-03-20,58.0,35.0
1994-03-20,52.0,33.0
1995-03-20,69.0,37.0
1996-03-20,52.0,38.0
1997-03-20,58.0,37.0
1998-03-20,41.0,27.0
1999-03-20,39.0,34.0
2000-03-20,50.0,32.0
2001-03-20,76.0,53.0
2002-03-20,55.0,41.0
2003-03-20,49.0,37.0
2004-03-20,58.0,39.0
2005-03-20,59.0,36.0
2006-03-20,68.0,40.0
2007-03-20,43.0,36.0
2008-03-20,57.0,39.0
2009-03-20,60.0,38.0
2010-03-20,50.0,41.0
2011-03-20,54.0,40.0
