date,tmax,tmin
1981-11-23,44.0,33.0
1982-11-23,44.0,25.0
1983-11-23,55.0,28.0
1984-11-23,49.0,35.0
1985-11-23,47.0,35.0
1986-11-23,38.0,32.0
1987-11-23,52.0,31.0
1988-11-23,42.0,30.0
1989-11-23,56.0,36.0
1990-11-23,55.0,28.0
1991-11-23,42.0,34.0
1992-11-23,49.0,30.0
1993-11-23,31.0,16.0
1994-11-23,42.0,38.0
1995-11-23,43.0,25.0
1996-11-23,49.0,35.0
1997-11-23,44.0,37.0
1998-11-23,32.0,26.0
1999-11-23,50.0,37.0
2000-11-23,38.0,26.0
2001-11-23,52.0,29.0
2002-11-23,50.0,29.0
2003-11-23,40.0,27.0
2004-11-23,55.0,36.0
2005-11-23,57.0,34.0
2006-11-23,41.0,33.0
2007-11-23,54.0,36.0
2008-11-23,45.0,31.0
2009-11-23,49.0,27.0
2010-11-23,47.0,29.0
2011-11-23,42.0,30.0
