date,tmax,tmin
1981-04-26,90.0,53.0
1982-04-26,76.0,59.0
1983-04-26,78.0,57.0
1984-04-26,56.0,47.0
1985-04-26,66.0,42.0
1986-04-26,63.0,50.0
1987-04-26,69.0,43.0
1988-04-26,85.0,57.0
1989-04-26,73.0,54.0
1990-04-26,65.0,44.0
1991-04-26,71.0,44.0
1992-04-26,82.0,55.0
1993-04-26,75.0,58.0
1994-04-26,82.0,56.0
1995-04-26,74.0,49.0
1996-04-26,80.0,56.0
1997-04-26,76.0,51.0
1998-04-26,68.0,50.0
1999-04-26,70.0,50.0
2000-04-26,72.0,52.0
2001-04-26,68.0,49.0
2002-04-26,67.0,44.0
2003-04-26,83.0,54.0
2004-04-26,58.0,47.0
2005-04-26,88.0,58.0
2006-04-26,67.0,53.0
2007-04-26,74.0,51.0
2008-04-26,70.0,45.0
2009-04-26,73.0,50.0
2010-04-26,54.0,44.0
2011-04-26,70.0,50.0
