date,tmax,tmin
1981-08-29,86.0,66.0
1982-08-29,88.0,66.0
1983-08-29,86.0,64.0
1984-08-29,83.0,71.0
1985-08-29,83.0,65.0
1986-08-29,87.0,69.0
1987-08-29,90.0,67.0
1988-08-29,88.0,64.0
1989-08-29,87.0,69.0
1990-08-29,90.0,70.0
1991-08-29,81.0,67.0
1992-08-29,81.0,71.0
1993-08-29,89.0,66.0
1994-08-29,87.0,72.0
1995-08-29,83.0,74.0
1996-08-29,84.0,66.0
1997-08-29,81.0,69.0
1998-08-29,84.0,61.0
1999-08-29,91.0,63.0
2000-08-29,85.0,66.0
2001-08-29,84.0,67.0
2002-08-29,92.0,72.0
2003-08-29,79.0,60.0
2004-08-29,85.0,62.0
2005-08-29,90.0,72.0
2006-08-29,84.0,71.0
2007-08-29,87.0,68.0
2008-08-29,86.0,73.0
2009-08-29,78.0,65.0
2010-08-29,89.0,71.0
2011-08-29,86.0,70.0
