date,tmax,tmin
1981-07-14,85.0,72.0
1982-07-14,82.0,70.0
1983-07-14,88.0,65.0
1984-07-14,96.0,71.0
1985-07-14,88.0,71.0
1986-07-14,92.0,74.0
1987-07-14,86.0,67.0
1988-07-14,93.0,74.0
1989-07-14,82.0,68.0
1990-07-14,85.0,72.0
1991-07-14,89.0,75.0
1992-07-14,84.0,70.0
1993-07-14,94.0,73.0
1994-07-14,94.0,71.0
1995-07-14,75.0,69.0
1996-07-14,84.0,71.0
1997-07-14,99.0,80.0
1998-07-14,92.0,76.0
1999-07-14,85.0,69.0
2000-07-14,100.0,75.0
2001-07-14,90.0,71.0
2002-07-14,106.0,72.0
2003-07-14,82.0,71.0
2004-07-14,88.0,71.0
2005-07-14,91.0,72.0
2006-07-14,87.0,75.0
2007-07-14,85.0,71.0
2008-07-14,87.0,73.0
2009-07-14,92.0,71.0
2010-07-14,82.0,75.0
2011-07-14,91.0,75.0
