date,tmax,tmin
1981-12-17,31.0,24.0
1982-12-17,41.0,22.0
1983-12-17,43.0,28.0
1984-12-17,26.0,18.0
1985-12-17,30.0,19.0
1986-12-17,34.0,26.0
1987-12-17,42.0,22.0
1988-12-17,41.0,15.0
1989-12-17,39.0,23.0
1990-12-17,46.0,26.0
1991-12-17,42.0,26.0
1992-12-17,42.0,22.0
1993-12-17,38.0,21.0
1994-12-17,30.0,16.0
1995-12-17,41.0,26.0
1996-12-17,33.0,23.0
1997-12-17,33.0,22.0
1998-12-17,43.0,25.0
1999-12-17,33.0,16.0
2000-12-17,36.0,22.0
2001-12-17,33.0,17.0
2002-12-17,31.0,27.0
2003-12-17,41.0,27.0
2004-12-17,41.0,27.0
2005-12-17,36.0,23.0
2006-12-17,29.0,13.0
2007-12-17,38.0,26.0
2008-12-17,48.0,31.0
2009-12-17,29.0,20.0
2010-12-17,44.0,20.0
2011-12-17,36.0,14.0
