date,tmax,tmin
1981-08-05,80.0,65.0
1982-08-05,91.0,73.0
1983-08-05,89.0,73.0
1984-08-05,96.0,76.0
1985-08-05,88.0,76.0
1986-08-05,82.0,69.0
1987-08-05,93.0,72.0
1988-08-05,81.0,75.0
1989-08-05,88.0,74.0
1990-08-05,88.0,76.0
1991-08-05,91.0,75.0
1992-08-05,91.0,77.0
1993-08-05,85.0,74.0
1994-08-05,86.0,71.0
1995-08-05,84.0,75.0
1996-08-05,75.0,70.0
1997-08-05,91.0,74.0
1998-08-05,89.0,70.0
1999-08-05,87.0,76.0
2000-08-05,87.0,74.0
2001-08-05,89.0,75.0
2002-08-05,87.0,72.0
2003-08-05,88.0,73.0
2004-08-05,88.0,69.0
2005-08-05,86.0,70.0
2006-08-05,85.0,74.0
2007-08-05,80.0,75.0
2008-08-05,93.0,75.0
2009-08-05,80.0,72.0
2010-08-05,91.0,75.0
2011-08-05,88.0,77.0
