date,tmax,tmin
1981-12-01,27.0,15.0
1982-12-01,42.0,30.0
1983-12-01,54.0,29.0
1984-12-01,52.0,26.0
1985-12-01,38.0,22.0
1986-12-01,47.0,22.0
1987-12-01,29.0,15.0
1988-12-01,51.0,32.0
1989-12-01,52.0,25.0
1990-12-01,32.0,20.0
1991-12-01,43.0,25.0
1992-12-01,47.0,34.0
1993-12-01,37.0,29.0
1994-12-01,45.0,30.0
1995-12-01,46.0,29.0
1996-12-01,36.0,19.0
1997-12-01,29.0,19.0
1998-12-01,31.0,23.0
1999-12-01,46.0,25.0
2000-12-01,42.0,26.0
2001-12-01,39.0,28.0
2002-12-01,42.0,25.0
2003-12-01,46.0,28.0
2004-12-01,39.0,29.0
2005-12-01,46.0,32.0
2006-12-01,40.0,27.0
2007-12-01,44.0,26.0
2008-12-01,56.0,34.0
2009-12-01,48.0,30.0
2010-12-01,36.0,34.0
2011-12-01,39.0,24.0
