date,tmax,tmin
1981-02-09,44.0,24.0
1982-02-09,46.0,16.0
1983-02-09,35.0,19.0
1984-02-09,38.0,18.0
1985-02-09,41.0,31.0
1986-02-09,36.0,17.0
1987-02-09,53.0,33.0
1988-02-09,40.0,24.0
1989-02-09,42.0,29.0
1990-02-09,33.0,28.0
1991-02-09,49.0,26.0
1992-02-09,47.0,19.0
1993-02-09,45.0,24.0
1994-02-09,44.0,25.0
1995-02-09,51.0,25.0
1996-02-09,35.0,19.0
1997-02-09,44.0,27.0
1998-02-09,42.0,24.0
1999-02-09,44.0,26.0
2000-02-09,37.0,12.0
2001-02-09,38.0,18.0
2002-02-09,38.0,24.0
2003-02-09,39.0,26.0
2004-02-09,42.0,19.0
2005-02-09,29.0,19.0
2006-02-09,35.0,9.0
2007-02-09,58.0,27.0
2008-02-09,38.0,19.0
2009-02-09,55.0,26.0
2010-02-09,40.0,29.0
2011-02-09,37.0,21.0
