date,tmax,tmin
1981-09-27,75.0,53.0
1982-09-27,74.0,46.0
1983-09-27,71.0,62.0
1984-09-27,70.0,56.0
1985-09-27,68.0,56.0
1986-09-27,69.0,50.0
1987-09-27,79.0,48.0
1988-09-27,78.0,61.0
1989-09-27,76.0,52.0
1990-09-27,80.0,56.0
1991-09-27,77.0,56.0
1992-09-27,74.0,53.0
1993-09-27,67.0,54.0
1994-09-27,81.0,50.0
1995-09-27,71.0,46.0
1996-09-27,79.0,62.0
1997-09-27,77.0,50.0
1998-09-27,81.0,58.0
1999-09-27,73.0,60.0
2000-09-27,66.0,61.0
2001-09-27,76.0,59.0
2002-09-27,72.0,58.0
2003-09-27,65.0,56.0
2004-09-27,81.0,60.0
2005-09-27,79.0,60.0
2006-09-27,80.0,58.0
2007-09-27,77.0,58.0
2008-09-27,69.0,51.0
2009-09-27,75.0,64.0
2010-09-27,73.0,53.0
2011-09-27,78.0,59.0
