date,tmax,tmin
1981-08-18,92.0,68.0
1982-08-18,87.0,67.0
1983-08-18,83.0,64.0
1984-08-18,83.0,67.0
1985-08-18,84.0,71.0
1986-08-18,80.0,72.0
1987-08-18,83.0,71.0
1988-08-18,87.0,71.0
1989-08-18,83.0,65.0
1990-08-18,84.0,73.0
1991-08-18,89.0,75.0
1992-08-18,83.0,67.0
1993-08-18,89.0,65.0
1994-08-18,92.0,75.0
1995-08-18,84.0,71.0
1996-08-18,92.0,79.0
1997-08-18,92.0,71.0
1998-08-18,88.0,72.0
1999-08-18,78.0,71.0
2000-08-18,86.0,75.0
2001-08-18,83.0,73.0
2002-08-18,88.0,70.0
2003-08-18,89.0,69.0
2004-08-18,89.0,69.0
2005-08-18,85.0,64.0
2006-08-18,89.0,75.0
2007-08-18,90.0,73.0
2008-08-18,85.0,65.0
2009-08-18,84.0,71.0
2010-08-18,85.0,77.0
2011-08-18,86.0,70.0
