date,tmax,tmin
1981-04-20,78.0,45.0
1982-04-20,71.0,51.0
1983-04-20,72.0,41.0
1984-04-20,67.0,52.0
1985-04-20,76.0,52.0
1986-04-20,64.0,36.0
1987-04-20,60.0,52.0
1988-04-20,62.0,52.0
1989-04-20,65.0,60.0
1990-04-20,69.0,43.0
1991-04-20,75.0,47.0
1992-04-20,73.0,54.0
1993-04-20,79.0,60.0
1994-04-20,77.0,58.0
1995-04-20,71.0,51.0
1996-04-20,68.0,47.0
1997-04-20,70.0,54.0
1998-04-20,78.0,56.0
1999-04-20,58.0,48.0
2000-04-20,73.0,55.0
2001-04-20,62.0,39.0
2002-04-20,68.0,55.0
2003-04-20,63.0,46.0
2004-04-20,75.0,64.0
2005-04-20,62.0,46.0
2006-04-20,67.0,41.0
2007-04-20,78.0,61.0
2008-04-20,68.0,53.0
2009-04-20,71.0,52.0
2010-04-20,67.0,46.0
2011-04-20,74.0,50.0
