date,tmax,tmin
1981-09-29,65.0,45.0
1982-09-29,75.0,49.0
1983-09-29,75.0,54.0
1984-09-29,74.0,52.0
1985-09-29,74.0,44.0
1986-09-29,78.0,44.0
1987-09-29,78.0,53.0
1988-09-29,72.0,61.0
1989-09-29,76.0,52.0
1990-09-29,78.0,57.0
1991-09-29,74.0,54.0
1992-09-29,73.0,50.0
1993-09-29,74.0,47.0
1994-09-29,73.0,56.0
1995-09-29,76.0,54.0
1996-09-29,76.0,61.0
1997-09-29,79.0,51.0
1998-09-29,79.0,58.0
1999-09-29,80.0,59.0
2000-09-29,77.0,57.0
2001-09-29,65.0,58.0
2002-09-29,81.0,54.0
2003-09-29,72.0,56.0
2004-09-29,79.0,65.0
2005-09-29,73.0,64.0
2006-09-29,81.0,58.0
2007-09-29,70.0,58.0
2008-09-29,63.0,52.0
2009-09-29,72.0,63.0
2010-09-29,69.0,47.0
2011-09-29,76.0,62.0
