date,tmax,tmin
1981-03-02,43.0,24.0
1982-03-02,56.0,27.0
1983-03-02,56.0,33.0
1984-03-02,41.0,25.0
1985-03-02,38.0,26.0
1986-03-02,59.0,28.0
1987-03-02,48.0,26.0
1988-03-02,35.0,20.0
1989-03-02,44.0,35.0
1990-03-02,46.0,32.0
1991-03-02,51.0,35.0
1992-03-02,43.0,34.0
1993-03-02,53.0,24.0
1994-03-02,48.0,32.0
1995-03-02,53.0,29.0
1996-03-02,52.0,33.0
1997-03-02,50.0,25.0
1998-03-02,57.0,35.0
1999-03-02,56.0,32.0
2000-03-02,53.0,29.0
2001-03-02,49.0,33.0
2002-03-02,43.0,35.0
2003-03-02,50.0,35.0
2004-03-02,38.0,25.0
2005-03-02,45.0,27.0
2006-03-02,48.0,28.0
2007-03-02,57.0,39.0
2008-03-02,52.0,42.0
2009-03-02,38.0,25.0
2010-03-02,48.0,23.0
2011-03-02,45.0,25.0
