date,tmax,tmin
1981-05-19,82.0,56.0
1982-05-19,82.0,55.0
1983-05-19,82.0,58.0
1984-05-19,78.0,59.0
1985-05-19,72.0,59.0
1986-05-19,82.0,52.0
1987-05-19,84.0,52.0
1988-05-19,90.0,63.0
1989-05-19,76.0,60.0
1990-05-19,75.0,63.0
1991-05-19,85.0,63.0
1992-05-19,88.0,58.0
1993-05-19,85.0,63.0
1994-05-19,77.0,53.0
1995-05-19,80.0,62.0
1996-05-19,84.0,58.0
1997-05-19,80.0,63.0
1998-05-19,82.0,66.0
1999-05-19,82.0,50.0
2000-05-19,80.0,49.0
2001-05-19,101.0,63.0
2002-05-19,90.0,58.0
2003-05-19,82.0,64.0
2004-05-19,91.0,65.0
2005-05-19,81.0,64.0
2006-05-19,78.0,64.0
2007-05-19,85.0,55.0
2008-05-19,82.0,58.0
2009-05-19,96.0,65.0
2010-05-19,90.0,56.0
2011-05-19,77.0,62.0
