date,tmax,tmin
1981-09-09,74.0,62.0
1982-09-09,78.0,56.0
1983-09-09,80.0,62.0
1984-09-09,80.0,59.0
1985-09-09,72.0,62.0
1986-09-09,79.0,63.0
1987-09-09,81.0,61.0
1988-09-09,81.0,66.0
1989-09-09,77.0,67.0
1990-09-09,80.0,63.0
1991-09-09,85.0,65.0
1992-09-09,81.0,61.0
1993-09-09,80.0,58.0
1994-09-09,81.0,60.0
1995-09-09,79.0,53.0
1996-09-09,84.0,60.0
1997-09-09,80.0,66.0
1998-09-09,89.0,71.0
1999-09-09,88.0,71.0
2000-09-09,84.0,57.0
2001-09-09,85.0,59.0
2002-09-09,89.0,64.0
2003-09-09,82.0,62.0
2004-09-09,84.0,62.0
2005-09-09,87.0,65.0
2006-09-09,69.0,53.0
2007-09-09,91.0,65.0
2008-09-09,75.0,68.0
2009-09-09,84.0,54.0
2010-09-09,80.0,66.0
2011-09-09,77.0,62.0
